listing_id,available_date,available,price,minimum_nights,maximum_nights
17662778,10/19/2020,f,150,1,1125
17905837,10/24/2020,f,175,2,1125
17109484,10/21/2020,f,150,2,21
17907547,10/20/2020,f,49,2,31
17664041,10/19/2020,f,350,3,1125
17909373,10/19/2020,f,275,3,1125
17121196,10/21/2020,f,450,90,99
17665178,10/20/2020,f,79,1,10
17911855,10/20/2020,f,95,30,365
17121999,10/19/2020,f,77,1,7
17912468,10/20/2020,f,300,30,1125
17678915,10/21/2020,f,27,3,15
17682020,10/19/2020,f,145,2,7
17682782,10/20/2020,f,200,1,7
17123449,10/20/2020,f,900,2,6
17927374,10/20/2020,f,83,2,1125
17683608,10/21/2020,f,150,2,1125
17684743,10/19/2020,f,70,1,1125
17928222,10/19/2020,f,45,3,90
17686242,10/24/2020,f,39,2,100
17125311,10/21/2020,f,30,2,45
17125858,10/19/2020,f,45,1,10
17130373,10/22/2020,f,32,,
17977048,10/20/2020,t,125,1,1125
17688918,10/19/2020,f,29,1,6
